#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Listeria monocytogenes","FDA747945-14","""CFSAN019823"",""FDA00005285"",""FDA747945-14"",""SRS8313137""",,"PDT000971484.1","2021-02-24T14:28:33Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",0,25,"SAMN02921547","GCA_016953715.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-7","""CFSAN019825"",""FDA00005287"",""FDA747945-7"",""SRS8313605""",,"PDT000971733.1","2021-02-24T15:33:18Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",2,27,"SAMN02921549","GCA_016950965.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-21","""CFSAN019780"",""FDA00005242"",""FDA747945-21"",""SRS8536125""",,"PDT000989387.1","2021-03-23T03:27:55Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",3,28,"SAMN02921504","GCA_017566825.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-17","""CFSAN019778"",""FDA00005240"",""FDA747945-17"",""SRS8536126""",,"PDT000989388.1","2021-03-23T03:27:56Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",2,27,"SAMN02921502","GCA_017566765.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-28","""CFSAN019782"",""FDA00005244"",""FDA747945-28"",""SRS8536127""",,"PDT000989389.1","2021-03-23T03:27:57Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",0,25,"SAMN02921506","GCA_017568585.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-22","""CFSAN019781"",""FDA00005243"",""FDA747945-22"",""SRS8536170""",,"PDT000989393.1","2021-03-23T03:27:58Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",2,27,"SAMN02921505","GCA_017566745.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-4","""CFSAN019824"",""FDA00005286"",""FDA747945-4"",""SRS8536173""",,"PDT000989395.1","2021-03-23T05:29:04Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",2,27,"SAMN02921548","GCA_017566665.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA747945-18","""CFSAN019779"",""FDA00005241"",""FDA747945-18"",""SRS8536236""",,"PDT000989399.1","2021-03-23T05:29:06Z","USA:MA","environmental swab","environmental/other","PDS000024989.120",2,27,"SAMN02921503","GCA_017566625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1115788-S022-006","""CFSAN114536"",""FDA1115788-S022-006"",""SRS10082925""",,"PDT001125671.1","2021-09-08T20:32:04Z","USA:CT","environmental swab sponge","environmental/other","PDS000024989.120",1,27,"SAMN21357994","GCA_019906775.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1115788-S071-007","""CFSAN114543"",""FDA1115788-S071-007"",""SRS10082932""",,"PDT001125678.1","2021-09-08T20:32:06Z","USA:CT","environmental swab sponge","environmental/other","PDS000024989.120",2,28,"SAMN21358041","GCA_019907375.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1115788-S024-006","""CFSAN114537"",""FDA1115788-S024-006"",""SRS10082964""",,"PDT001125709.1","2021-09-08T20:32:16Z","USA:CT","environmental swab sponge","environmental/other","PDS000024989.120",1,26,"SAMN21357981","GCA_019907215.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL012966","""21-041819-BAC-01"",""PNUSAL012107"",""PNUSAL012966"",""SRS10984101""",,"PDT001171579.1","2021-11-08T18:29:32Z","USA:VT","Hot Dog","clinical","PDS000024989.120",26,21,"SAMN22978762","GCA_020804015.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL012913","""21-057432-BAC-01"",""PNUSAL012913"",""SRS11729490""",,"PDT001228372.1","2022-01-21T16:58:42Z","USA:VT","Pork","clinical","PDS000024989.120",11,19,"SAMN25153783","GCA_021546335.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013442","""22-008257-BAC-01"",""PNUSAL013442"",""SRS12275132""",,"PDT001270554.1","2022-03-18T20:34:20Z","USA:VT","turkey","clinical","PDS000024989.120",2,8,"SAMN26723015","GCA_022628775.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013441","""22-008256-BAC-01"",""PNUSAL013441"",""SRS12275215""",,"PDT001270593.1","2022-03-18T21:35:44Z","USA:VT","turkey","clinical","PDS000024989.120",2,8,"SAMN26723014","GCA_022657355.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1176096-S054-001","""CFSAN122932"",""FDA1176096-S054-001"",""FNE1176096-S054-001"",""SRS12924999""",,"PDT001300307.1","2022-05-06T15:34:24Z","USA:MA","environmental swabs from ice cream firm","environmental/other","PDS000024989.120",9,44,"SAMN28109452","GCA_023306425.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1176096-S009-001","""CFSAN122930"",""FDA1176096-S009-001"",""FNE1176096-S009-001"",""SRS12925063""",,"PDT001300311.1","2022-05-06T15:34:25Z","USA:MA","environmental swabs from ice cream firm","environmental/other","PDS000024989.120",12,35,"SAMN28109525","GCA_023306365.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1176096-S053-006","""CFSAN122931"",""FDA1176096-S053-006"",""FNE1176096-S053-006"",""SRS12925069""",,"PDT001300317.1","2022-05-06T15:34:27Z","USA:MA","environmental swabs from ice cream firm","environmental/other","PDS000024989.120",27,47,"SAMN28109513","GCA_023306265.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013905","""22-014949-BAC-01"",""PNUSAL013905"",""SRS13029960""",,"PDT001310404.1","2022-05-17T23:47:46Z","USA:VT","Pork","clinical","PDS000024989.120",7,10,"SAMN28495176","GCA_023497645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013898","""22-014940-BAC-01"",""PNUSAL013898"",""SRS13029997""",,"PDT001310415.1","2022-05-17T23:47:51Z","USA:VT","Pork","clinical","PDS000024989.120",9,17,"SAMN28495194","GCA_023497485.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013925","""22-014944-BAC-01"",""PNUSAL013925"",""SRS13139958""",,"PDT001313863.1","2022-05-23T16:43:45Z","USA:VT","Pork","environmental/other","PDS000024989.120",2,14,"SAMN28597771","GCA_023526795.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013924","""22-014943-BAC-01"",""PNUSAL013924"",""SRS13139988""",,"PDT001313864.1","2022-05-23T16:43:45Z","USA:VT","Pork","environmental/other","PDS000024989.120",2,12,"SAMN28597770","GCA_023526815.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL015002","""22-021257-BAC-01"",""PNUSAL015002"",""SRS14954480""",,"PDT001408003.1","2022-09-01T22:38:19Z","USA:VT","turkey","environmental/other","PDS000024989.120",9,8,"SAMN30633930","GCA_024850525.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S066-001","""CFSAN069600"",""FDA00012158"",""FDA1018790-S066-001"",""SRS2551929""",,"PDT000245617.2","2017-09-28T16:43:21Z","USA:RI","environmental swab","environmental/other","PDS000024574.25",2,5,"SAMN07715141","GCA_004612955.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S065-001","""CFSAN069599"",""FDA00012157"",""FDA1018790-S065-001"",""SRS2551932""",,"PDT000245620.2","2017-09-28T16:43:22Z","USA:RI","environmental swab","environmental/other","PDS000024574.25",1,3,"SAMN07715346","GCA_004613065.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S061-001","""CFSAN069596"",""FDA00012154"",""FDA1018790-S061-001"",""SRS2552275""",,"PDT000245621.2","2017-09-28T16:43:22Z","USA:RI","environmental swab","environmental/other","PDS000024574.25",2,5,"SAMN07715459","GCA_004612995.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S060-001","""CFSAN069595"",""FDA00012153"",""FDA1018790-S060-001"",""SRS2552279""",,"PDT000245625.2","2017-09-28T16:43:22Z","USA:RI","environmental swab","environmental/other","PDS000024574.25",3,6,"SAMN07715684","GCA_004613035.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S063-001","""CFSAN069598"",""FDA00012156"",""FDA1018790-S063-001"",""SRS2552598""",,"PDT000245632.2","2017-09-28T16:43:24Z","USA:RI","environmental swab","environmental/other","PDS000024574.25",1,4,"SAMN07715687","GCA_004613115.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S067-001","""CFSAN069601"",""FDA00012159"",""FDA1018790-S067-001"",""SRS2552634""",,"PDT000245634.2","2017-09-28T16:43:24Z","USA:RI","environmental swab","environmental/other","PDS000024574.25",1,4,"SAMN07715496","GCA_004613175.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL003423","""PNUSAL003423"",""SRS2570129""",,"PDT000248265.2","2017-10-06T18:32:06Z","USA:RI",,"environmental/other","PDS000024196.41",10,4,"SAMN07735742","GCA_004614335.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA999081-S085-001","""CFSAN063560"",""FDA00011658"",""FDA999081-S085-001"",""SRS2184311""",,"PDT000208459.2","2017-05-12T15:44:26Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",0,3,"SAMN06848939","GCA_004696745.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA999081-S084-001","""CFSAN063559"",""FDA00011657"",""FDA999081-S084-001"",""SRS2184317""",,"PDT000208464.2","2017-05-12T15:44:27Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",0,3,"SAMN06848940","GCA_004696765.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA999081-S093-001","""CFSAN063561"",""FDA00011659"",""FDA999081-S093-001"",""SRS2184319""",,"PDT000208468.2","2017-05-12T15:44:28Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",0,3,"SAMN06848938","GCA_004696725.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA999081-S083-001","""CFSAN063558"",""FDA00011656"",""FDA999081-S083-001"",""SRS2184321""",,"PDT000208470.2","2017-05-12T15:44:28Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",0,3,"SAMN06848941","GCA_004696805.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S083-001","""CFSAN069603"",""FDA00012161"",""FDA1018790-S083-001"",""SRS2551927""",,"PDT000245615.2","2017-09-28T16:43:21Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",3,6,"SAMN07715136","GCA_004612935.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S076-001","""CFSAN069602"",""FDA00012160"",""FDA1018790-S076-001"",""SRS2551928""",,"PDT000245616.2","2017-09-28T16:43:21Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",0,2,"SAMN07715130","GCA_004612915.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S091-001","""CFSAN069604"",""FDA00012162"",""FDA1018790-S091-001"",""SRS2551930""",,"PDT000245618.2","2017-09-28T16:43:21Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",2,4,"SAMN07715344","GCA_004613015.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018791-S114-001","""CFSAN069605"",""FDA00012163"",""FDA1018791-S114-001"",""SRS2551931""",,"PDT000245619.2","2017-09-28T16:43:21Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",5,7,"SAMN07715345","GCA_004613055.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1018790-S050-001","""CFSAN069594"",""FDA00012152"",""FDA1018790-S050-001"",""SRS2553274""",,"PDT000245811.2","2017-09-28T18:41:16Z","USA:RI","environmental swab","environmental/other","PDS000025067.45",1,3,"SAMN07716518","GCA_004613435.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1015798-C001-001","""CFSAN070250"",""FDA00012194"",""FDA1015798-C001-001"",""SRS2582462""",,"PDT000250489.2","2017-10-11T19:37:35Z","USA:RI","egg salad club sandwich","environmental/other","PDS000025067.45",0,2,"SAMN07749768","GCA_004614515.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1015799-C001-001","""CFSAN070249"",""FDA00012193"",""FDA1015799-C001-001"",""SRS2582463""",,"PDT000250490.2","2017-10-11T19:37:35Z","USA:RI","ham salad club sandwich","environmental/other","PDS000025067.45",1,3,"SAMN07749769","GCA_004614575.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1015798-C001-002","""CFSAN070251"",""FDA00012195"",""FDA1015798-C001-002"",""SRS2583635""",,"PDT000250537.2","2017-10-11T20:39:42Z","USA:RI","egg salad club sandwich","environmental/other","PDS000025067.45",0,2,"SAMN07749767","GCA_004615315.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","126-2019-08010026","""126-2019-08010026"",""CFSAN098747"",""SRS5539877""",,"PDT000610917.1","2019-10-18T16:30:19Z","USA:ME","cold smoked salmon","environmental/other","PDS000025067.45",1,17,"SAMN13056113","GCA_009227105.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","126-2019-08010029","""126-2019-08010029"",""CFSAN098748"",""SRS5552000""",,"PDT000616245.1","2019-10-24T00:31:11Z","USA:ME","cold smoked salmon","environmental/other","PDS000025067.45",1,18,"SAMN13071839","GCA_009352195.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA869098 C3","""CFSAN025783"",""FDA00008493"",""FDA869098 C3"",""SRS1924505""",,"PDT000178569.2","2017-01-17T16:29:56Z","USA:MA","avocado","environmental/other","PDS000000318.69",1,36,"SAMN03135535","GCA_004428255.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA869098 S11","""CFSAN025784"",""FDA00008494"",""FDA869098 S11"",""SRS1924508""",,"PDT000178571.2","2017-01-17T16:29:56Z","USA:MA","avocado","environmental/other","PDS000000318.69",1,37,"SAMN03135536","GCA_004429015.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA866014 S17","""CFSAN025769"",""FDA00008479"",""FDA866014 S17"",""SRS1924507""",,"PDT000178572.2","2017-01-17T16:29:56Z","USA:MA","avocado","environmental/other","PDS000000318.69",13,31,"SAMN03135521","GCA_004429035.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA866014 S20","""CFSAN025770"",""FDA00008480"",""FDA866014 S20"",""SRS1924509""",,"PDT000178573.2","2017-01-17T16:29:57Z","USA:MA","avocado","environmental/other","PDS000000318.69",0,19,"SAMN03135522","GCA_004429075.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA866014 C4","""CFSAN025767"",""FDA00008477"",""FDA866014 C4"",""SRS1924510""",,"PDT000178574.2","2017-01-17T16:29:57Z","USA:MA","avocado","environmental/other","PDS000000318.69",0,19,"SAMN03135519","GCA_004429155.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA869095 C4","""CFSAN025777"",""FDA00008487"",""FDA869095 C4"",""SRS1969096""",,"PDT000187403.2","2017-02-14T17:40:09Z","USA:MA","avocado","environmental/other","PDS000000318.69",1,13,"SAMN03135529","GCA_004431435.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA869095 S20","""CFSAN025778"",""FDA00008488"",""FDA869095 S20"",""SRS1969097""",,"PDT000187404.2","2017-02-14T17:40:10Z","USA:MA","avocado","environmental/other","PDS000000318.69",1,14,"SAMN03135530","GCA_004431485.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN044528","""CFSAN044528"",""SRS1259694""",,"PDT000103288.2","2016-01-25T17:23:26Z","USA:RI","environmental","environmental/other","PDS000000270.29",1,5,"SAMN04386785","GCA_004649545.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN044529","""CFSAN044529"",""SRS1259693""",,"PDT000103289.2","2016-01-25T17:23:26Z","USA:RI","environmental","environmental/other","PDS000000270.29",3,14,"SAMN04386786","GCA_004650885.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048653","""CFSAN048653"",""SRS1394225""",,"PDT000125172.2","2016-04-13T02:12:23Z","USA:RI","environmental","environmental/other","PDS000000270.29",6,13,"SAMN04625764","GCA_004659025.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048654","""CFSAN048654"",""SRS1394236""",,"PDT000125175.2","2016-04-13T02:12:23Z","USA:RI","environmental","environmental/other","PDS000000270.29",6,15,"SAMN04625765","GCA_004659045.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN007990","""CFSAN007990"",""SRS583826""",,"PDT000024522.3","2014-03-29T22:03:15Z","USA:MA","apple","environmental/other","PDS000003255.56",2,3,"SAMN02567794","GCA_004419105.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN007992","""CFSAN007992"",""SRS583856""",,"PDT000024524.3","2014-03-29T22:03:15Z","USA:MA","environmental swab","environmental/other","PDS000003255.56",2,3,"SAMN02567796","GCA_004507405.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN018262","""CFSAN018262"",""SRS638950""",,"PDT000032629.3","2014-06-16T21:04:26Z","USA:CT","beef blend dog food","environmental/other","PDS000024739.40",13,17,"SAMN02850653","GCA_004516865.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1089573-S022-002","""CFSAN093724"",""FDA00014209"",""FDA1089573-S022-002"",""SRS4755909""",,"PDT000500704.1","2019-05-14T13:59:02Z","USA:MA","environmental swab","environmental/other","PDS000025362.26",2,29,"SAMN11640146","GCA_005522585.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1089573-S022-001","""CFSAN093723"",""FDA00014208"",""FDA1089573-S022-001"",""SRS4756369""",,"PDT000500741.1","2019-05-14T14:58:39Z","USA:MA","environmental swab","environmental/other","PDS000025362.26",2,29,"SAMN11640618","GCA_005523795.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA849577","""CFSAN018336"",""FDA00004387"",""FDA849577"",""SRS645384""",,"PDT000033920.4","2018-08-16T16:41:59Z","USA:MA","gouda cheese","environmental/other","PDS000024361.37",19,28,"SAMN02870499","GCA_003683955.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","AHDCLM5","""AHDCLM5"",""CFSAN091526"",""SRS4472478""",,"PDT000476665.1","2019-03-11T22:53:05Z","USA:VT","eye (Bos taurus)","environmental/other","PDS000024361.37",5,38,"SAMN11102881","GCA_004546985.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","AHDCLM6","""AHDCLM6"",""CFSAN091527"",""SRS4472483""",,"PDT000476670.1","2019-03-11T22:53:05Z","USA:VT","eye (Bos taurus)","environmental/other","PDS000024361.37",5,37,"SAMN11102891","GCA_004546285.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","AHDCLM28","""AHDCLM28"",""CFSAN091549"",""SRS4472490""",,"PDT000476677.1","2019-03-11T22:53:06Z","USA:VT","cerebral spinal fluid (Bos taurus)","environmental/other","PDS000024361.37",12,9,"SAMN11102885","GCA_004530985.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1197743-S070-006","""CFSAN126148"",""FDA1197743-S070-006"",""FNE1197743-S070-006"",""SRS14969014""",,"PDT001408355.1","2022-09-02T21:36:06Z","USA:ME","environmental swabs","environmental/other","PDS000024361.37",27,19,"SAMN30651248","GCA_024929885.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA880638 Sub 93","""CFSAN027467"",""FDA00008642"",""FDA880638 Sub 93"",""SRS810267""",,"PDT000046944.3","2015-01-07T00:07:05Z","USA:RI","environmental swab sponge","environmental/other","PDS000024656.185",4,5,"SAMN03265690","GCA_011757885.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA310414-1","""CFSAN021685"",""FDA00007147"",""FDA310414-1"",""SRS3810492""",,"PDT000382827.1","2018-09-21T22:43:23Z","USA:NH","sushi mari cooked","environmental/other","PDS000024656.185",0,11,"SAMN02923394","GCA_004454655.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA334476","""CFSAN021684"",""FDA00007146"",""FDA334476"",""SRS3810509""",,"PDT000382837.1","2018-09-21T22:43:25Z","USA:NH","california rice surimi roll","environmental/other","PDS000024656.185",0,11,"SAMN02923393","GCA_004386345.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN063555","""CFSAN063555"",""SRS2205797""",,"PDT000208975.2","2017-05-16T21:42:25Z","USA:RI","environmental swab","environmental/other","PDS000025433.69",9,30,"SAMN06848944","GCA_004697505.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL003512","""PNUSAL003512"",""SRS2646716""",,"PDT000259585.2","2017-10-31T16:42:44Z","USA:MA",,"environmental/other","PDS000025433.69",22,28,"SAMN07948005","GCA_004618395.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA644728-26","""CFSAN020078"",""FDA00005540"",""FDA644728-26"",""SRS5255696""",,"PDT000562585.1","2019-08-13T02:32:13Z","USA:VT","environmental swab","environmental/other","PDS000025433.69",0,23,"SAMN02921796","GCA_010088675.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FM21-241","""FM21-241"",""PNUSAL012698"",""SRS11398075""",,"PDT001211522.1","2021-12-24T22:34:39Z","USA:RI","Drain","environmental/other","PDS000025433.69",21,31,"SAMN24387258","GCA_021281905.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN018257","""CFSAN018257"",""SRS638989""",,"PDT000032624.3","2014-06-16T21:04:25Z","USA:CT","beef blend dog food","environmental/other","PDS000003011.70",15,14,"SAMN02850648","GCA_004397505.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN024345","""CFSAN024345"",""FSIS1400254"",""SRS716203""",,"PDT000040115.2","2014-10-04T18:05:29Z","USA:MA","sliced red pastrami","environmental/other","PDS000003011.70",12,19,"SAMN03072625","GCA_004437025.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA616810-1","""CFSAN020175"",""FDA00005637"",""FDA616810-1"",""SRS4605231""",,"PDT000487937.1","2019-04-10T15:55:40Z","USA:RI","environmental swab","environmental/other","PDS000003011.70",19,14,"SAMN02921893","GCA_005246365.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FM21-153","""FM21-153"",""PNUSAL011395"",""SRS10181121""",,"PDT001131167.1","2021-09-16T22:31:13Z","USA:RI","environmental swab","environmental/other","PDS000024647.66",5,28,"SAMN21461632","GCA_020013535.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FM21-155","""FM21-155"",""PNUSAL011394"",""SRS10181122""",,"PDT001131220.1","2021-09-17T04:31:01Z","USA:RI","environmental swab","environmental/other","PDS000024647.66",14,33,"SAMN21461634","GCA_020018155.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","ARS-CC9264","""ARS-CC9264"",""CFSAN046872"",""SRS1337787""",,"PDT000114437.2","2016-03-15T00:13:08Z","USA:VT","milk filter","environmental/other","PDS000024967.100",17,15,"SAMN04547032","GCA_004658205.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1081604-S053-002","""CFSAN088021"",""FDA00013694"",""FDA1081604-S053-002"",""SRS4070659""",,"PDT000409619.1","2018-11-21T20:45:16Z","USA:VT","environmental swab","environmental/other","PDS000024967.100",3,5,"SAMN10460380","GCA_004458935.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1081604-S069-001","""CFSAN088023"",""FDA00013696"",""FDA1081604-S069-001"",""SRS4070746""",,"PDT000409706.1","2018-11-21T20:45:37Z","USA:VT","environmental swab","environmental/other","PDS000024967.100",3,8,"SAMN10460719","GCA_004460825.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN018259","""CFSAN018259"",""SRS638949""",,"PDT000032626.3","2014-06-16T21:04:25Z","USA:CT","beef blend dog food","environmental/other","PDS000000366.504",15,14,"SAMN02850650","GCA_004419325.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN027054","""CFSAN027054"",""SRS781598""",,"PDT000044900.8","2018-06-26T23:03:15Z","USA:RI","seam of deli case","environmental/other","PDS000000366.504",1,2,"SAMN03218570","GCA_004481765.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1502638","""FSIS1502638"",""SRS993227""",,"PDT000069976.3","2015-07-16T14:19:37Z","USA:MA","environmental: non-food-contact surface","environmental/other","PDS000000366.504",5,13,"SAMN03862042","GCA_004638955.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN028808","""CFSAN028808"",""LM MBS-4757"",""SRS1168325""",,"PDT000094762.2","2015-11-18T22:19:45Z","USA:CT","ready to eat deli meat cooked ham","environmental/other","PDS000000366.504",1,10,"SAMN03285274","GCA_004504565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN028814","""CFSAN028814"",""LM MBS-5217"",""SRS1168332""",,"PDT000094768.2","2015-11-18T22:19:45Z","USA:CT","ready to eat deli meat turkey mesquite","environmental/other","PDS000000366.504",1,12,"SAMN03285280","GCA_004382565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1505262","""FSIS1505262"",""SRS1223812""",,"PDT000100727.2","2015-12-28T15:23:36Z","USA:MA","RTE Product-Kielbasa","environmental/other","PDS000000366.504",16,17,"SAMN04370520","GCA_004645385.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN042790","""CFSAN042790"",""SRS1232836""",,"PDT000101198.2","2016-01-04T19:23:23Z","USA:RI","environmental","environmental/other","PDS000000366.504",0,23,"SAMN04301675","GCA_004647085.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1605538","""FSIS1605538"",""SRS1266688""",,"PDT000103517.2","2016-01-28T07:25:30Z","USA:MA","environmental: non-food-contact surface","environmental/other","PDS000000366.504",5,14,"SAMN04444348","GCA_004651845.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FSIS1605539","""FSIS1605539"",""SRS1266745""",,"PDT000103519.2","2016-01-28T07:25:30Z","USA:MA","environmental: non-food-contact surface","environmental/other","PDS000000366.504",9,19,"SAMN04444349","GCA_004651785.1","fosX=COMPLETE,lin=COMPLETE",
