#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","FSIS21925513","""FSIS21925513"",""SRS5448686""",,"PDT000595891.1","2019-09-28T16:29:01Z","USA:ME","raw intact chicken","environmental/other","PDS000118100.13",1,3,"SAMN12867826","GCA_008774115.1",,
"Campylobacter jejuni","FSIS21925906","""FSIS21925906"",""SRS5611146""",,"PDT000624529.1","2019-11-07T22:30:36Z","USA:MA","raw intact chicken","environmental/other","PDS000118100.13",1,1,"SAMN13191274","GCA_010205455.1",,
"Campylobacter jejuni","FSIS11927342","""FSIS11927342"",""SRS5945934""",,"PDT000655316.1","2020-01-06T17:26:47Z","USA:MA","raw intact chicken","environmental/other","PDS000118100.13",0,0,"SAMN13739431","GCA_010271235.1",,
"Campylobacter jejuni","FSIS12034576","""FSIS12034576"",""SRS7624656""",,"PDT000873629.1","2020-10-30T21:27:31Z","USA:VT","chicken carcass","environmental/other","PDS000118100.13",0,6,"SAMN16611374","GCA_015177985.1",,
"Campylobacter jejuni","FSIS12035266","""FSIS12035266"",""SRS7640803""",,"PDT000878102.1","2020-11-03T21:27:13Z","USA:VT","chicken carcass","environmental/other","PDS000118100.13",0,6,"SAMN16644349","GCA_015240515.1",,
"Campylobacter jejuni","FSIS12036040","""FSIS12036040"",""SRS7869414""",,"PDT000908639.1","2020-12-11T07:25:38Z","USA:MA","Animal-Calf-Bob Veal (cecal)","environmental/other","PDS000118100.13",0,0,"SAMN17052394","GCA_015951865.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12140439","""FSIS12140439"",""SRS9255217""",,"PDT001075931.1","2021-06-23T01:26:40Z","USA:RI","chicken carcass","environmental/other","PDS000118100.13",11,11,"SAMN19814278","GCA_019007465.1",,
"Campylobacter jejuni","FSIS12142807","""FSIS12142807"",""SRS10260323""",,"PDT001135718.1","2021-09-22T20:27:05Z","USA:ME","raw intact chicken","environmental/other","PDS000118100.13",8,5,"SAMN21541330","GCA_020112715.1",,
"Campylobacter jejuni","FSIS22208084","""FSIS22208084"",""SRS13116242""",,"PDT001311264.1","2022-05-20T00:42:37Z","USA:ME","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000118100.13",1,1,"SAMN28554776","GCA_023513345.1",,
"Campylobacter jejuni","FSIS1605688","""FSIS1605688"",""SRS1297397""",,"PDT000107159.2","2016-02-16T22:23:25Z","USA:VT","animal-swine-sow","environmental/other","PDS000022832.154",3,13,"SAMN04495820","GCA_005282905.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11704021","""FSIS11704021"",""SRS2567005""",,"PDT000247640.2","2017-10-05T00:34:24Z","USA:VT","animal-cattle-dairy cow","environmental/other","PDS000022832.154",7,20,"SAMN07738555","GCA_005027535.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807980","""FSIS11807980"",""SRS3012940""",,"PDT000291364.2","2018-03-02T17:43:55Z","USA:ME","animal-cattle-dairy cow","environmental/other","PDS000022832.154",9,12,"SAMN08629999","GCA_005188745.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12032153","""FSIS12032153"",""SRS7144522""",,"PDT000801996.1","2020-08-04T21:17:10Z","USA:NH","animal-cattle-dairy cow","environmental/other","PDS000022832.154",12,15,"SAMN15728656","GCA_014067515.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12032519","""FSIS12032519"",""SRS7301937""",,"PDT000827479.1","2020-09-01T21:26:18Z","USA:MA","Animal-Sheep-Mature Sheep","environmental/other","PDS000022832.154",6,10,"SAMN15959275","GCA_014390505.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12209657","""FSIS12209657"",""SRS12185603""",,"PDT001258671.1","2022-03-05T00:34:00Z","USA:RI","Animal-Cattle-Dairy Cow (cecal)","environmental/other","PDS000022832.154",13,26,"SAMN26442419","GCA_022491375.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CFSAN091701","""0000-0079-4539"",""CFSAN091701"",""SRS4870970""",,"PDT000517552.1","2019-06-03T22:49:20Z","USA:MA","stool","clinical","PDS000120236.4",4,4,"SAMN11948031","GCA_006224485.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12029551","""FSIS12029551"",""SRS6459784""",,"PDT000721149.1","2020-04-10T10:15:28Z","USA:MA","Animal-Goat","environmental/other","PDS000120236.4",3,3,"SAMN14570264","GCA_012285625.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12137183","""FSIS12137183"",""SRS8134135""",,"PDT000942316.1","2021-01-27T19:28:36Z","USA:RI","Animal-Calf-Non Formula-fed Veal (cecal)","environmental/other","PDS000120236.4",1,1,"SAMN17578553","GCA_017203755.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1609739","""FSIS1609739"",""SRS1974694""",,"PDT000187687.2","2017-02-14T17:40:59Z","USA:MA","raw intact chicken","environmental/other","PDS000021968.223",4,2,"SAMN06328353","GCA_005118265.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1609523","""FSIS1609523"",""SRS2052082""",,"PDT000193525.2","2017-03-16T16:39:29Z","USA:MA","raw intact chicken","environmental/other","PDS000021968.223",2,2,"SAMN06602727","GCA_005176665.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","PNUSAC001645","""PNUSAC001645"",""SRS2075604""",,"PDT000198032.2","2017-03-28T16:40:58Z","USA:CT","stool","clinical","PDS000021968.223",1,3,"SAMN06644942","GCA_005257395.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N16C027","""CVM N16C027"",""SRS2547479""",,"PDT000244810.2","2017-09-28T00:49:16Z","USA:CT","chicken breast","environmental/other","PDS000021968.223",2,1,"SAMN07633343","GCA_005008975.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N16C028","""CVM N16C028"",""SRS2547480""",,"PDT000244811.2","2017-09-28T00:49:17Z","USA:CT","chicken breast","environmental/other","PDS000021968.223",3,2,"SAMN07633344","GCA_004972645.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N16C178","""CVM N16C178"",""SRS2547628""",,"PDT000244958.2","2017-09-28T00:49:43Z","USA:CT","Chicken Legs","environmental/other","PDS000021968.223",4,3,"SAMN07633493","GCA_005206185.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11813120","""FSIS11813120"",""SRS3695336""",,"PDT000365678.1","2018-08-21T20:35:12Z","USA:MA","comminuted chicken","environmental/other","PDS000021968.223",2,1,"SAMN09866569","GCA_005369885.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21923178","""FSIS21923178"",""SRS4244849""",,"PDT000434356.1","2019-01-11T15:53:41Z","USA:MA","raw intact chicken","environmental/other","PDS000021968.223",7,7,"SAMN10724699","GCA_004848695.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11924482","""FSIS11924482"",""SRS5371136""",,"PDT000584396.1","2019-09-11T09:29:40Z","USA:RI","raw intact chicken","environmental/other","PDS000021968.223",6,2,"SAMN12725497","GCA_008392735.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21925443","""FSIS21925443"",""SRS5391347""",,"PDT000587011.1","2019-09-16T15:28:49Z","USA:ME","chicken carcass","environmental/other","PDS000021968.223",2,9,"SAMN12758293","GCA_008562595.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11926727","""FSIS11926727"",""SRS5784585""",,"PDT000642269.1","2019-12-10T23:27:41Z","USA:CT","comminuted chicken","environmental/other","PDS000021968.223",1,4,"SAMN13514384","GCA_010221035.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS31903017","""FSIS31903017"",""SRS5878476""",,"PDT000649529.1","2019-12-23T15:27:38Z","USA:ME","raw intact chicken","environmental/other","PDS000021968.223",2,11,"SAMN13671884","GCA_010316015.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22027033","""FSIS22027033"",""SRS6133352""",,"PDT000682769.1","2020-02-12T02:10:54Z","USA:RI","raw intact chicken","environmental/other","PDS000021968.223",3,6,"SAMN14085357","GCA_010916775.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS12030816","""FSIS12030816"",""SRS6721084""",,"PDT000748116.1","2020-05-27T21:15:03Z","USA:ME","raw intact chicken","environmental/other","PDS000021968.223",0,1,"SAMN15039885","GCA_013802355.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12031002","""FSIS12031002"",""SRS6809106""",,"PDT000762248.1","2020-06-09T18:15:15Z","USA:ME","raw intact chicken","environmental/other","PDS000021968.223",1,2,"SAMN15187426","GCA_013742095.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12138814","""FSIS12138814"",""SRS8600581""",,"PDT000993450.1","2021-03-30T01:20:54Z","USA:MA","raw intact chicken","environmental/other","PDS000021968.223",1,5,"SAMN18529249","GCA_017636625.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12140687","""FSIS12140687"",""SRS9342565""",,"PDT001079914.1","2021-06-30T18:31:44Z","USA:MA","comminuted chicken","environmental/other","PDS000021968.223",1,1,"SAMN19969486","GCA_019082105.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22132365","""FSIS22132365"",""SRS9703972""",,"PDT001105278.1","2021-08-09T19:59:19Z","USA:RI","chicken carcass","environmental/other","PDS000021968.223",1,2,"SAMN20669672","GCA_019524085.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","0000-0081-4838","""0000-0081-4838"",""CFSAN113661"",""SRS10451382""",,"PDT001145236.1","2021-10-05T17:05:27Z","USA:MA","stool","clinical","PDS000021968.223",5,5,"SAMN22060936","GCA_020323575.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12212423","""FSIS12212423"",""SRS13541906""",,"PDT001339513.1","2022-06-24T05:42:23Z","USA:NH","raw intact chicken","environmental/other","PDS000021968.223",0,3,"SAMN29269673","GCA_024000865.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS31902240","""FSIS31902240"",""SRS5043809""",,"PDT000537266.1","2019-07-02T20:31:07Z","USA:RI","chicken carcass","environmental/other","PDS000115020.8",1,2,"SAMN12163343","GCA_007449345.1","blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","0000-0091-3216","""0000-0091-3216"",""CFSAN113676"",""SRS10451393""",,"PDT001145246.1","2021-10-05T17:05:29Z","USA:MA","stool","clinical","PDS000115020.8",13,28,"SAMN22060965","GCA_020323535.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11810403","""FSIS11810403"",""SRS3430153""",,"PDT000332035.1","2018-06-19T01:03:12Z","USA:NH","animal-cattle-dairy cow","environmental/other","PDS000106985.24",6,6,"SAMN09444157","GCA_005310885.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11815893","""FSIS11815893"",""SRS4085915""",,"PDT000411156.1","2018-11-28T06:33:22Z","USA:NH","animal-cattle-dairy cow","environmental/other","PDS000106985.24",4,4,"SAMN10489698","GCA_004278255.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni",,"""PNUSAC001769"",""PNUSAC001770"",""SRS2098109""",,"PDT000199218.2","2017-04-04T15:07:46Z","USA:CT","stool","clinical","PDS000021221.270",4,7,"SAMN06676183","GCA_005208495.1","50S_L22_A103V=POINT,blaOXA-603=COMPLETE",
"Campylobacter jejuni","FSIS11705499","""FSIS11705499"",""SRS2855878""",,"PDT000281305.2","2018-01-24T17:57:22Z","USA:VT","Product-Rinse-Chicken","environmental/other","PDS000021221.270",9,6,"SAMN08380179","GCA_004994765.1","50S_L22_A103V=POINT,blaOXA-603=COMPLETE",
"Campylobacter jejuni","CFSAN091689","""0000-0078-1665"",""CFSAN091689"",""SRS4840035""",,"PDT000509672.1","2019-05-29T21:08:24Z","USA:MA","stool","clinical","PDS000021221.270",2,8,"SAMN11885447","GCA_005929335.1","50S_L22_A103V=POINT,blaOXA-603=COMPLETE",
"Campylobacter jejuni","CFSAN085462","""0000-0077-0371"",""CFSAN085462"",""SRS4870973""",,"PDT000517555.1","2019-06-03T22:49:20Z","USA:MA","stool","clinical","PDS000021221.270",35,5,"SAMN11948148","GCA_006222455.1","50S_L22_A103V=POINT,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS12031840","""FSIS12031840"",""SRS7048785""",,"PDT000793068.1","2020-07-20T22:15:37Z","USA:MA","raw intact chicken","environmental/other","PDS000021221.270",1,2,"SAMN15586599","GCA_013443795.1","50S_L22_A103V=POINT,blaOXA-603=COMPLETE",
"Campylobacter jejuni","FSIS12142082","""FSIS12142082"",""SRS10189882""",,"PDT001131281.1","2021-09-17T05:32:16Z","USA:RI","Animal-Cattle-Beef Cow (cecal)","environmental/other","PDS000021221.270",9,7,"SAMN21463029","GCA_020017715.1","50S_L22_A103V=POINT,blaOXA-603=COMPLETE",
"Campylobacter jejuni","FSIS1606101","""FSIS1606101"",""SRS1362951""",,"PDT000121595.2","2016-03-25T23:09:35Z","USA:CT","animal-swine-market swine","environmental/other",,,,"SAMN04580872","GCA_005287025.1","blaOXA-489=COMPLETE",
"Campylobacter jejuni","FSIS1606047","""FSIS1606047"",""SRS1369902""",,"PDT000122149.2","2016-04-01T14:14:21Z","USA:ME","animal-cattle-dairy cow","environmental/other",,,,"SAMN04599786","GCA_005285245.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","PNUSAC001646","""PNUSAC001646"",""SRS2075610""",,"PDT000198038.2","2017-03-28T16:40:59Z","USA:CT","stool","clinical",,,,"SAMN06644943","GCA_005147745.1","blaOXA-623=COMPLETE",
"Campylobacter jejuni","PNUSAC001719","""PNUSAC001719"",""SRS2075611""",,"PDT000198039.2","2017-03-28T16:41:00Z","USA:CT","stool","clinical",,,,"SAMN06644945","GCA_005257675.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N55759","""CVM N55759"",""SRS2099108""",,"PDT000199458.2","2017-04-05T13:40:07Z","USA:CT","chicken breast","environmental/other",,,,"SAMN06660881","GCA_005257095.1","23S_A2075G=POINT,blaOXA-460=COMPLETE,rpsL_K43R=POINT",
"Campylobacter jejuni","CVM N55877","""CVM N55877"",""SRS2099120""",,"PDT000199469.2","2017-04-05T13:40:10Z","USA:CT","chicken breast","environmental/other",,,,"SAMN06660892","GCA_005207955.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1710459","""FSIS1710459"",""SRS2006291""",,"PDT000190573.2","2017-02-28T22:28:27Z","USA:VT","animal-cattle-heifer","environmental/other",,,,"SAMN06459298","GCA_005174745.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1710607","""FSIS1710607"",""SRS2006317""",,"PDT000190599.2","2017-02-28T22:28:31Z","USA:NH","animal-cattle-steer","environmental/other",,,,"SAMN06459261","GCA_005208855.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N16C284","""CVM N16C284"",""SRS2547730""",,"PDT000245105.2","2017-09-28T02:45:56Z","USA:CT","chicken breast","environmental/other",,,,"SAMN07633598","GCA_005148845.1","blaOXA-489=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","CVM N16C316","""CVM N16C316"",""SRS2547761""",,"PDT000245136.2","2017-09-28T02:46:04Z","USA:CT","Chicken Wings","environmental/other",,,,"SAMN07633629","GCA_004974825.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N16C578","""CVM N16C578"",""SRS2548013""",,"PDT000245384.2","2017-09-28T02:47:15Z","USA:CT","Chicken Legs","environmental/other",,,,"SAMN07633877","GCA_004977205.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11704322","""FSIS11704322"",""SRS2583780""",,"PDT000250616.2","2017-10-11T20:39:59Z","USA:NH","animal-swine-market swine","environmental/other",,,,"SAMN07775130","GCA_005027475.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11808198","""FSIS11808198"",""SRS3051705""",,"PDT000294730.2","2018-03-15T20:43:47Z","USA:VT","animal-swine-market swine","environmental/other",,,,"SAMN08719164","GCA_005199145.1","blaOXA-193=COMPLETE,lnu(C)=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11812315","""FSIS11812315"",""SRS3611999""",,"PDT000355745.1","2018-07-31T03:05:02Z","USA:ME","animal-cattle-steer","environmental/other",,,,"SAMN09742391","GCA_005348315.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11812326","""FSIS11812326"",""SRS3612016""",,"PDT000355762.1","2018-07-31T03:05:05Z","USA:MA","animal-swine-sow","environmental/other",,,,"SAMN09742402","GCA_005348275.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11917621","""FSIS11917621"",""SRS4462693""",,"PDT000474236.1","2019-03-07T18:59:24Z","USA:NH","animal-swine-market swine","environmental/other",,,,"SAMN11082277","GCA_004884585.1","blaOXA-193=COMPLETE,lnu(C)=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11918224","""FSIS11918224"",""SRS4483858""",,"PDT000477141.1","2019-03-13T17:55:51Z","USA:MA","animal-swine-market swine","environmental/other",,,,"SAMN11115961","GCA_004895555.1","aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11918231","""FSIS11918231"",""SRS4483871""",,"PDT000477154.1","2019-03-13T17:55:53Z","USA:VT","animal-cattle-beef cow","environmental/other",,,,"SAMN11115968","GCA_004896635.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11919097","""FSIS11919097"",""SRS4635255""",,"PDT000491021.1","2019-04-16T18:56:51Z","USA:MA","animal-swine-market swine","environmental/other",,,,"SAMN11439378","GCA_005092405.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CFSAN091688","""0000-0078-1122"",""CFSAN091688"",""SRS4870563""",,"PDT000517514.1","2019-06-03T21:49:46Z","USA:MA","stool","clinical",,,,"SAMN11946995","GCA_006223925.1","blaOXA-785=COMPLETE,rpsL_K88R=POINT",
"Campylobacter jejuni","CFSAN085465","""0000-0077-7305"",""CFSAN085465"",""SRS4870601""",,"PDT000517528.1","2019-06-03T21:49:48Z","USA:MA","stool","clinical",,,,"SAMN11947026","GCA_006224585.1","blaOXA=HMM",
"Campylobacter jejuni","CFSAN085464","""0000-0077-3207"",""CFSAN085464"",""SRS4870602""",,"PDT000517529.1","2019-06-03T21:49:48Z","USA:MA","stool","clinical",,,,"SAMN11947028","GCA_006224185.1","blaOXA=HMM",
"Campylobacter jejuni","CFSAN091693","""0000-0078-7211"",""CFSAN091693"",""SRS4870992""",,"PDT000517563.1","2019-06-03T23:49:22Z","USA:MA","stool","clinical",,,,"SAMN11949023","GCA_006223665.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE,cblA=PARTIAL_END_OF_CONTIG,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N15870","""CVM N15870""",,"PDT000094035.1","2015-11-10T15:03:26Z","USA:CT","ground turkey","environmental/other",,,,"SAMN02693043","GCA_001441735.1","23S_A2075G=POINT,aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,gyrA_T86I=POINT,rpsL_K88R=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N8133","""CVM N8133""",,"PDT000094649.1","2015-11-10T15:19:45Z","USA:CT","ground turkey","environmental/other",,,,"SAMN02693041","GCA_001441955.1","23S_A2075G=POINT,50S_L22_A103V=POINT,blaOXA-193=COMPLETE,gyrA_T86I=POINT,rpsL_K43R=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N287","""CVM N287""",,"PDT000094655.1","2015-11-10T15:41:38Z","USA:CT","Pork Chop","environmental/other",,,,"SAMN02693023","GCA_001442195.1","23S_A2075G=POINT,50S_L22_A103V=POINT,aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-578=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18725","""CVM N18725""",,"PDT000094665.1","2015-11-10T17:50:03Z","USA:CT","chicken breast","environmental/other",,,,"SAMN02693030","GCA_001442095.1","23S_A2075G=POINT,aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1502372","""FSIS1502372"",""SRS1181113""",,"PDT000095385.2","2015-11-27T23:19:03Z","USA:ME","animal-swine-market swine","environmental/other",,,,"SAMN04120350","GCA_005097525.1","blaOXA-193=COMPLETE,lnu(C)=COMPLETE",
"Campylobacter jejuni","FSIS1501788","""FSIS1501788"",""SRS1229006""",,"PDT000100968.2","2015-12-30T20:22:10Z","USA:CT","animal-swine-market swine","environmental/other",,,,"SAMN04377495","GCA_005137785.1","blaOXA-489=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1606168","""FSIS1606168"",""SRS1382920""",,"PDT000123791.2","2016-04-08T20:10:56Z","USA:VT","animal-swine-sow","environmental/other",,,,"SAMN04625656","GCA_005288965.1","aadE-Cc=COMPLETE,blaOXA-489=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1609467","""FSIS1609467"",""SRS1891563""",,"PDT000176255.2","2017-01-03T21:27:51Z","USA:VT","animal-swine-sow","environmental/other",,,,"SAMN06198611","GCA_004943625.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1609370","""FSIS1609370"",""SRS1902223""",,"PDT000176645.2","2017-01-06T22:35:31Z","USA:RI","chicken carcass","environmental/other",,,,"SAMN06210476","GCA_005159385.1","blaOXA-184=COMPLETE",
"Campylobacter jejuni","CVM 21390","""CFSAN052667"",""CVM 21390"",""SRS1859859""",,"PDT000171874.2","2016-12-14T18:32:51Z","USA:CT","chicken breast","environmental/other",,,,"SAMN05363107","GCA_004942005.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS1609272","""FSIS1609272"",""SRS1878019""",,"PDT000174433.2","2016-12-23T19:32:18Z","USA:ME","animal-swine-sow","environmental/other",,,,"SAMN06179692","GCA_005117185.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11917085","""FSIS11917085"",""SRS4380529""",,"PDT000467161.1","2019-02-19T23:54:34Z","USA:MA","raw intact chicken","environmental/other",,,,"SAMN10968406","GCA_004866195.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS31901939","""FSIS31901939"",""SRS4788932""",,"PDT000503409.1","2019-05-20T13:54:51Z","USA:ME","chicken carcass","environmental/other",,,,"SAMN11775951","GCA_005872835.1",,
"Campylobacter jejuni","FSIS11921086","""FSIS11921086"",""SRS4794070""",,"PDT000503758.1","2019-05-20T21:51:03Z","USA:VT","animal-swine-sow","environmental/other",,,,"SAMN11785629","GCA_005873795.1","aadE-Cc=MISTRANSLATION,blaOXA-193=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11918806","""FSIS11918806"",""SRS4572862""",,"PDT000485620.1","2019-04-03T00:57:52Z","USA:MA","animal-cattle-beef cow","environmental/other",,,,"SAMN11320705","GCA_005089385.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11919346","""FSIS11919346"",""SRS4572909""",,"PDT000485666.1","2019-04-03T00:58:02Z","USA:VT","animal-swine-market swine","environmental/other",,,,"SAMN11320774","GCA_005129705.1","aph(3')-IIIa=COMPLETE,blaOXA-489=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11922771","""FSIS11922771"",""SRS5145271""",,"PDT000548058.1","2019-07-24T17:38:22Z","USA:ME","animal-cattle-heifer","environmental/other",,,,"SAMN12349480","GCA_007731715.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1501981","""FSIS1501981"",""SRS1258353""",,"PDT000102829.2","2016-01-22T22:23:33Z","USA:ME","animal-swine-market swine","environmental/other",,,,"SAMN04435372","GCA_005298215.1","blaOXA-489=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","CVM 21399","""CFSAN052676"",""CVM 21399"",""SRS1812427""",,"PDT000162323.2","2016-11-21T22:19:18Z","USA:CT","chicken breast","environmental/other",,,,"SAMN05363116","GCA_004942405.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM 21391","""CFSAN052668"",""CVM 21391"",""SRS1812458""",,"PDT000162372.2","2016-11-21T23:20:12Z","USA:CT","chicken breast","environmental/other",,,,"SAMN05363108","GCA_005201215.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1609009","""FSIS1609009"",""SRS1839883""",,"PDT000167789.2","2016-12-06T18:34:04Z","USA:MA","animal-swine-market swine","environmental/other",,,,"SAMN06111787","GCA_005154985.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1608844","""FSIS1608844"",""SRS1839271""",,"PDT000167762.2","2016-12-06T16:31:42Z","USA:ME","animal-swine-sow","environmental/other",,,,"SAMN06111773","GCA_005255245.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11705402","""FSIS11705402"",""SRS2741618""",,"PDT000269847.2","2017-12-07T06:47:25Z","USA:ME","animal-cattle-dairy cow","environmental/other",,,,"SAMN08141430","GCA_005027555.1","aph(3')-IIIa=COMPLETE,blaOXA-461=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809696","""FSIS11809696"",""SRS3308439""",,"PDT000315429.2","2018-05-17T00:42:30Z","USA:NH","animal-cattle-dairy cow","environmental/other",,,,"SAMN09214526","GCA_005070745.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809515","""FSIS11809515"",""SRS3236141""",,"PDT000310527.2","2018-04-30T22:44:33Z","USA:ME","animal-cattle-steer","environmental/other",,,,"SAMN09004663","GCA_005080925.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11809653","""FSIS11809653"",""SRS3270643""",,"PDT000312403.2","2018-05-08T17:44:23Z","USA:VT","animal-cattle-dairy cow","environmental/other",,,,"SAMN09090981","GCA_005058445.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
